Vardas         Pavarde        Galutinis (vid.)
vardas9056     pavarde9056     7.52
vardas9058     pavarde9058      7.4
vardas9059     pavarde9059     7.44
vardas9062     pavarde9062     6.32
vardas9063     pavarde9063     7.52
vardas9064     pavarde9064        8
vardas9065     pavarde9065     7.24
vardas9066     pavarde9066     6.92
vardas9067     pavarde9067        7
vardas9068     pavarde9068      7.8
vardas9069     pavarde9069     5.56
vardas9070     pavarde9070      5.4
vardas9071     pavarde9071     9.12
vardas9072     pavarde9072     8.04
vardas9073     pavarde9073     6.52
vardas9074     pavarde9074     5.56
vardas9075     pavarde9075     5.24
vardas9076     pavarde9076     5.68
vardas9077     pavarde9077     6.24
vardas9078     pavarde9078     6.64
vardas9079     pavarde9079     5.92
vardas9081     pavarde9081     8.28
vardas9082     pavarde9082        8
vardas9083     pavarde9083      5.6
vardas9084     pavarde9084     7.68
vardas9086     pavarde9086      5.4
vardas9088     pavarde9088        5
vardas9089     pavarde9089     8.04
vardas9090     pavarde9090     6.24
vardas9092     pavarde9092     5.24
vardas9094     pavarde9094     6.12
vardas9095     pavarde9095      7.6
vardas9096     pavarde9096     8.24
vardas9099     pavarde9099        5
vardas9100     pavarde9100     5.04
vardas9101     pavarde9101     6.08
vardas9104     pavarde9104     7.28
vardas9106     pavarde9106     7.08
vardas9108     pavarde9108     7.28
vardas9111     pavarde9111     6.44
vardas9112     pavarde9112     8.72
vardas9113     pavarde9113     9.12
vardas9114     pavarde9114     5.96
vardas9115     pavarde9115     8.08
vardas9116     pavarde9116      7.4
vardas9117     pavarde9117      8.2
vardas9118     pavarde9118     6.96
vardas9119     pavarde9119     7.08
vardas9120     pavarde9120     6.16
vardas9121     pavarde9121        7
vardas9124     pavarde9124     6.64
vardas9125     pavarde9125     7.88
vardas9128     pavarde9128     6.76
vardas9129     pavarde9129      5.6
vardas9130     pavarde9130     7.56
vardas9132     pavarde9132     5.52
vardas9135     pavarde9135     6.44
vardas9136     pavarde9136     6.84
vardas9137     pavarde9137     6.32
vardas9138     pavarde9138        6
vardas9140     pavarde9140     5.04
vardas9141     pavarde9141     6.28
vardas9142     pavarde9142      5.4
vardas9145     pavarde9145        6
vardas9147     pavarde9147     8.88
vardas9151     pavarde9151     5.76
vardas9152     pavarde9152      7.2
vardas9154     pavarde9154     7.52
vardas9155     pavarde9155     9.04
vardas9159     pavarde9159     5.48
vardas9160     pavarde9160      6.8
vardas9161     pavarde9161     7.68
vardas9166     pavarde9166     6.52
vardas9168     pavarde9168      7.4
vardas9169     pavarde9169     8.64
vardas9170     pavarde9170      6.6
vardas9171     pavarde9171     6.28
vardas9175     pavarde9175     7.56
vardas9176     pavarde9176     5.88
vardas9177     pavarde9177     5.12
vardas9178     pavarde9178     6.84
vardas9179     pavarde9179     6.64
vardas9181     pavarde9181     5.68
vardas9183     pavarde9183      6.6
vardas9184     pavarde9184      6.4
vardas9186     pavarde9186     8.32
vardas9191     pavarde9191     7.48
vardas9192     pavarde9192     6.76
vardas9193     pavarde9193     7.12
vardas9194     pavarde9194     8.16
vardas9195     pavarde9195     8.24
vardas9196     pavarde9196     5.88
vardas9199     pavarde9199     5.16
vardas9200     pavarde9200     5.48
vardas9201     pavarde9201     7.92
vardas9203     pavarde9203     5.84
vardas9205     pavarde9205     8.48
vardas9206     pavarde9206      7.6
vardas9209     pavarde9209     5.52
vardas9211     pavarde9211     5.92
vardas9215     pavarde9215     7.44
vardas9216     pavarde9216      7.4
vardas9217     pavarde9217      6.4
vardas9218     pavarde9218      5.2
vardas9219     pavarde9219     7.36
vardas9220     pavarde9220     8.48
vardas9222     pavarde9222     6.72
vardas9223     pavarde9223     7.48
vardas9224     pavarde9224     7.16
vardas9226     pavarde9226     5.52
vardas9229     pavarde9229     6.08
vardas9232     pavarde9232     7.96
vardas9233     pavarde9233     7.64
vardas9234     pavarde9234     8.64
vardas9237     pavarde9237     6.48
vardas9238     pavarde9238     7.52
vardas9240     pavarde9240     6.72
vardas9242     pavarde9242      6.2
vardas9246     pavarde9246      5.6
vardas9247     pavarde9247     6.84
vardas9251     pavarde9251      5.2
vardas9253     pavarde9253     5.68
vardas9254     pavarde9254     6.84
vardas9255     pavarde9255      8.8
vardas9259     pavarde9259     7.48
vardas9260     pavarde9260     5.92
vardas9261     pavarde9261      5.6
vardas9262     pavarde9262     5.44
vardas9265     pavarde9265     5.36
vardas9266     pavarde9266     5.44
vardas9267     pavarde9267     6.44
vardas9270     pavarde9270      6.8
vardas9271     pavarde9271     8.16
vardas9272     pavarde9272     6.52
vardas9273     pavarde9273     5.36
vardas9275     pavarde9275     5.08
vardas9276     pavarde9276     7.36
vardas9277     pavarde9277     7.36
vardas9281     pavarde9281     6.52
vardas9282     pavarde9282      6.4
vardas9284     pavarde9284     8.16
vardas9285     pavarde9285     7.32
vardas9286     pavarde9286     8.24
vardas9289     pavarde9289     8.32
vardas9290     pavarde9290        6
vardas9294     pavarde9294      6.4
vardas9295     pavarde9295     6.96
vardas9296     pavarde9296     5.24
vardas9298     pavarde9298      9.2
vardas9300     pavarde9300     8.96
vardas9301     pavarde9301     6.52
vardas9302     pavarde9302     7.52
vardas9303     pavarde9303        7
vardas9307     pavarde9307     7.68
vardas9308     pavarde9308     5.76
vardas9312     pavarde9312     5.32
vardas9313     pavarde9313     8.48
vardas9316     pavarde9316     5.44
vardas9317     pavarde9317     7.88
vardas9318     pavarde9318     8.56
vardas9319     pavarde9319     5.44
vardas9320     pavarde9320     8.16
vardas9321     pavarde9321     5.72
vardas9323     pavarde9323     6.68
vardas9324     pavarde9324     8.24
vardas9325     pavarde9325     7.64
vardas9327     pavarde9327      7.2
vardas9328     pavarde9328     5.52
vardas9329     pavarde9329     5.44
vardas9330     pavarde9330     6.88
vardas9333     pavarde9333      5.6
vardas9336     pavarde9336      6.6
vardas9337     pavarde9337     6.72
vardas9338     pavarde9338      6.8
vardas9341     pavarde9341     7.52
vardas9342     pavarde9342     6.92
vardas9345     pavarde9345     5.36
vardas9346     pavarde9346     7.44
vardas9347     pavarde9347     6.08
vardas9350     pavarde9350     5.56
vardas9352     pavarde9352     5.48
vardas9353     pavarde9353     8.12
vardas9354     pavarde9354     8.88
vardas9357     pavarde9357     8.24
vardas9358     pavarde9358     6.08
vardas9361     pavarde9361     7.72
vardas9362     pavarde9362     7.92
vardas9365     pavarde9365     6.76
vardas9367     pavarde9367      5.8
vardas9369     pavarde9369     6.48
vardas9370     pavarde9370     5.28
vardas9371     pavarde9371     8.04
vardas9372     pavarde9372      5.2
vardas9374     pavarde9374     7.64
vardas9376     pavarde9376     5.16
vardas9378     pavarde9378     6.64
vardas9379     pavarde9379     6.24
vardas9380     pavarde9380     7.68
vardas9382     pavarde9382     6.68
vardas9384     pavarde9384        5
vardas9385     pavarde9385     7.24
vardas9386     pavarde9386      6.2
vardas9388     pavarde9388      6.4
vardas9390     pavarde9390     6.72
vardas9394     pavarde9394     7.56
vardas9396     pavarde9396        5
vardas9397     pavarde9397     7.28
vardas9402     pavarde9402     8.48
vardas9403     pavarde9403     8.32
vardas9405     pavarde9405     8.24
vardas9408     pavarde9408     8.48
vardas9410     pavarde9410     5.04
vardas9412     pavarde9412     6.68
vardas9414     pavarde9414     8.52
vardas9416     pavarde9416     7.92
vardas9417     pavarde9417     5.32
vardas9420     pavarde9420     8.56
vardas9422     pavarde9422     7.28
vardas9424     pavarde9424     8.64
vardas9427     pavarde9427     8.04
vardas9430     pavarde9430     7.28
vardas9432     pavarde9432     7.16
vardas9433     pavarde9433     6.56
vardas9434     pavarde9434     5.16
vardas9435     pavarde9435     5.52
vardas9436     pavarde9436     8.88
vardas9437     pavarde9437     7.04
vardas9438     pavarde9438     6.28
vardas9439     pavarde9439     5.28
vardas9444     pavarde9444     7.76
vardas9446     pavarde9446     6.64
vardas9450     pavarde9450     6.56
vardas9452     pavarde9452        8
vardas9454     pavarde9454     6.72
vardas9457     pavarde9457     5.08
vardas9458     pavarde9458     7.24
vardas9460     pavarde9460     7.28
vardas9462     pavarde9462     8.28
vardas9465     pavarde9465     8.56
vardas9466     pavarde9466     7.76
vardas9467     pavarde9467     5.12
vardas9470     pavarde9470     6.16
vardas9471     pavarde9471      6.6
vardas9472     pavarde9472     6.28
vardas9474     pavarde9474     5.44
vardas9476     pavarde9476     6.64
vardas9478     pavarde9478     9.04
vardas9481     pavarde9481     5.64
vardas9482     pavarde9482     7.12
vardas9483     pavarde9483     5.52
vardas9484     pavarde9484     6.56
vardas9485     pavarde9485     7.32
vardas9488     pavarde9488     6.36
vardas9489     pavarde9489     6.48
vardas9490     pavarde9490      5.4
vardas9492     pavarde9492     6.08
vardas9493     pavarde9493     5.16
vardas9494     pavarde9494     7.08
vardas9499     pavarde9499     7.64
vardas9502     pavarde9502     6.04
vardas9503     pavarde9503     5.84
vardas9504     pavarde9504     6.64
vardas9505     pavarde9505     7.76
vardas9506     pavarde9506      6.2
vardas9508     pavarde9508      5.2
vardas9510     pavarde9510     5.96
vardas9512     pavarde9512      8.4
vardas9513     pavarde9513     7.92
vardas9514     pavarde9514     7.52
vardas9516     pavarde9516        8
vardas9518     pavarde9518     5.28
vardas9524     pavarde9524     7.16
vardas9525     pavarde9525     5.68
vardas9526     pavarde9526      7.4
vardas9527     pavarde9527     9.12
vardas9528     pavarde9528     6.72
vardas9529     pavarde9529      8.2
vardas9530     pavarde9530      7.2
vardas9531     pavarde9531     8.08
vardas9532     pavarde9532     7.84
vardas9534     pavarde9534     5.48
vardas9535     pavarde9535     8.32
vardas9536     pavarde9536     7.32
vardas9538     pavarde9538     6.08
vardas9539     pavarde9539     8.04
vardas9540     pavarde9540     8.08
vardas9541     pavarde9541     7.48
vardas9543     pavarde9543     7.28
vardas9544     pavarde9544     7.04
vardas9545     pavarde9545      5.8
vardas9547     pavarde9547     5.68
vardas9548     pavarde9548     6.36
vardas9549     pavarde9549     5.72
vardas9550     pavarde9550      6.2
vardas9551     pavarde9551     6.64
vardas9552     pavarde9552     6.16
vardas9554     pavarde9554     5.52
vardas9555     pavarde9555     5.88
vardas9558     pavarde9558     7.08
vardas9559     pavarde9559      5.4
vardas9561     pavarde9561     5.84
vardas9562     pavarde9562     5.16
vardas9563     pavarde9563     5.88
vardas9564     pavarde9564     6.28
vardas9567     pavarde9567     8.16
vardas9568     pavarde9568     8.36
vardas9569     pavarde9569     8.72
vardas9570     pavarde9570     6.36
vardas9571     pavarde9571     7.32
vardas9572     pavarde9572      8.4
vardas9581     pavarde9581     7.12
vardas9584     pavarde9584     7.08
vardas9585     pavarde9585     6.04
vardas9587     pavarde9587     7.96
vardas9588     pavarde9588     8.32
vardas9594     pavarde9594     5.32
vardas9596     pavarde9596     7.24
vardas9598     pavarde9598     5.08
vardas9601     pavarde9601     8.08
vardas9603     pavarde9603      6.6
vardas9604     pavarde9604     7.32
vardas9605     pavarde9605      6.2
vardas9609     pavarde9609     5.16
vardas9613     pavarde9613     7.48
vardas9614     pavarde9614     6.52
vardas9615     pavarde9615     6.48
vardas9617     pavarde9617     7.52
vardas9618     pavarde9618     8.12
vardas9619     pavarde9619     7.84
vardas9621     pavarde9621     8.96
vardas9624     pavarde9624     6.64
vardas9627     pavarde9627     7.32
vardas9629     pavarde9629     5.56
vardas9631     pavarde9631     5.32
vardas9633     pavarde9633     6.04
vardas9634     pavarde9634     7.68
vardas9635     pavarde9635        8
vardas9636     pavarde9636     7.76
vardas9638     pavarde9638     6.92
vardas9641     pavarde9641     7.56
vardas9643     pavarde9643     8.32
vardas9644     pavarde9644     6.12
vardas9645     pavarde9645     8.16
vardas9649     pavarde9649     6.72
vardas9650     pavarde9650     5.12
vardas9651     pavarde9651     7.52
vardas9653     pavarde9653     6.44
vardas9654     pavarde9654        6
vardas9655     pavarde9655     8.24
vardas9658     pavarde9658     6.64
vardas9659     pavarde9659     6.84
vardas9662     pavarde9662      7.6
vardas9663     pavarde9663     8.96
vardas9667     pavarde9667     7.28
vardas9668     pavarde9668     6.52
vardas9669     pavarde9669     6.28
vardas9670     pavarde9670     5.48
vardas9673     pavarde9673     7.16
vardas9674     pavarde9674      6.2
vardas9677     pavarde9677     6.16
vardas9678     pavarde9678     5.12
vardas9679     pavarde9679     8.08
vardas9682     pavarde9682     7.72
vardas9684     pavarde9684     5.04
vardas9686     pavarde9686      5.4
vardas9687     pavarde9687     7.48
vardas9688     pavarde9688     6.96
vardas9691     pavarde9691      5.4
vardas9693     pavarde9693     5.84
vardas9695     pavarde9695        7
vardas9697     pavarde9697      7.4
vardas9699     pavarde9699     6.84
vardas9700     pavarde9700     7.28
vardas9702     pavarde9702     6.64
vardas9704     pavarde9704     5.84
vardas9706     pavarde9706     6.04
vardas9708     pavarde9708     5.04
vardas9709     pavarde9709     6.08
vardas9711     pavarde9711     5.32
vardas9713     pavarde9713     6.72
vardas9714     pavarde9714     5.44
vardas9715     pavarde9715     8.32
vardas9716     pavarde9716     6.44
vardas9717     pavarde9717     7.64
vardas9718     pavarde9718     5.44
vardas9719     pavarde9719     5.84
vardas9720     pavarde9720     7.84
vardas9722     pavarde9722      5.4
vardas9724     pavarde9724     5.12
vardas9725     pavarde9725     7.56
