Vardas         Pavarde        Galutinis (vid.)
vardas87874    pavarde87874    6.68
vardas87876    pavarde87876    5.08
vardas87878    pavarde87878    7.44
vardas87879    pavarde87879     7.2
vardas87881    pavarde87881    8.36
vardas87882    pavarde87882    7.16
vardas87887    pavarde87887     5.6
vardas87888    pavarde87888     6.2
vardas87889    pavarde87889    7.36
vardas87890    pavarde87890    5.84
vardas87891    pavarde87891     6.8
vardas87893    pavarde87893    7.44
vardas87895    pavarde87895     6.6
vardas87896    pavarde87896    5.72
vardas87897    pavarde87897    7.44
vardas87898    pavarde87898    7.92
vardas87902    pavarde87902    6.92
vardas87904    pavarde87904    8.16
vardas87906    pavarde87906    7.84
vardas87907    pavarde87907     7.2
vardas87909    pavarde87909    5.48
vardas87911    pavarde87911    5.56
vardas87912    pavarde87912    6.68
vardas87915    pavarde87915    5.48
vardas87917    pavarde87917    6.16
vardas87919    pavarde87919    7.12
vardas87920    pavarde87920    5.36
vardas87921    pavarde87921    7.28
vardas87922    pavarde87922       6
vardas87925    pavarde87925    7.04
vardas87927    pavarde87927    7.04
vardas87929    pavarde87929    6.28
vardas87930    pavarde87930    6.48
vardas87931    pavarde87931    5.92
vardas87932    pavarde87932     7.2
vardas87934    pavarde87934    8.24
vardas87937    pavarde87937    5.92
vardas87940    pavarde87940    7.52
vardas87941    pavarde87941     6.8
vardas87943    pavarde87943    6.72
vardas87944    pavarde87944    5.16
vardas87948    pavarde87948     6.4
vardas87949    pavarde87949    5.24
vardas87950    pavarde87950    5.36
vardas87951    pavarde87951     6.2
vardas87957    pavarde87957       7
vardas87958    pavarde87958    6.64
vardas87960    pavarde87960    5.84
vardas87961    pavarde87961       5
vardas87962    pavarde87962     8.8
vardas87964    pavarde87964    6.96
vardas87966    pavarde87966    7.76
vardas87967    pavarde87967    5.48
vardas87969    pavarde87969    7.84
vardas87973    pavarde87973    7.24
vardas87974    pavarde87974    5.88
vardas87979    pavarde87979    6.32
vardas87982    pavarde87982    5.56
vardas87983    pavarde87983    8.36
vardas87986    pavarde87986     6.2
vardas87988    pavarde87988    7.04
vardas87990    pavarde87990    8.52
vardas87991    pavarde87991    6.68
vardas87994    pavarde87994     7.2
vardas87995    pavarde87995    5.88
vardas87997    pavarde87997    7.92
vardas87999    pavarde87999       8
vardas88000    pavarde88000     8.4
vardas88001    pavarde88001    6.72
vardas88002    pavarde88002    7.88
vardas88003    pavarde88003    6.36
vardas88004    pavarde88004    7.04
vardas88005    pavarde88005    6.56
vardas88008    pavarde88008    8.12
vardas88009    pavarde88009    6.52
vardas88010    pavarde88010    6.04
vardas88011    pavarde88011    7.16
vardas88012    pavarde88012     7.8
vardas88013    pavarde88013    5.36
vardas88017    pavarde88017       7
vardas88018    pavarde88018     6.8
vardas88020    pavarde88020    5.36
vardas88022    pavarde88022    7.16
vardas88025    pavarde88025    7.32
vardas88026    pavarde88026    6.96
vardas88027    pavarde88027    7.16
vardas88031    pavarde88031    5.96
vardas88032    pavarde88032    6.04
vardas88033    pavarde88033    6.56
vardas88034    pavarde88034    8.36
vardas88035    pavarde88035    5.36
vardas88036    pavarde88036    6.48
vardas88038    pavarde88038    8.72
vardas88039    pavarde88039    8.04
vardas88040    pavarde88040    6.96
vardas88041    pavarde88041    6.28
vardas88043    pavarde88043    5.24
vardas88045    pavarde88045       8
vardas88047    pavarde88047    7.56
vardas88049    pavarde88049    8.04
vardas88053    pavarde88053    8.08
vardas88055    pavarde88055     6.6
vardas88057    pavarde88057    5.88
vardas88058    pavarde88058    6.44
vardas88059    pavarde88059    6.44
vardas88061    pavarde88061    6.88
vardas88062    pavarde88062    8.16
vardas88067    pavarde88067    8.24
vardas88068    pavarde88068    7.16
vardas88069    pavarde88069     5.6
vardas88070    pavarde88070     6.8
vardas88071    pavarde88071     7.6
vardas88072    pavarde88072    6.04
vardas88073    pavarde88073    6.04
vardas88074    pavarde88074    5.08
vardas88076    pavarde88076     5.4
vardas88077    pavarde88077     7.6
vardas88078    pavarde88078     6.2
vardas88080    pavarde88080    7.56
vardas88081    pavarde88081    7.84
vardas88082    pavarde88082     6.6
vardas88083    pavarde88083    7.48
vardas88085    pavarde88085    5.92
vardas88087    pavarde88087     9.2
vardas88088    pavarde88088    6.92
vardas88090    pavarde88090       6
vardas88093    pavarde88093    6.56
vardas88094    pavarde88094     7.6
vardas88095    pavarde88095    6.48
vardas88096    pavarde88096    5.24
vardas88097    pavarde88097    6.36
vardas88100    pavarde88100    7.08
vardas88101    pavarde88101    6.72
vardas88102    pavarde88102    6.36
vardas88103    pavarde88103     8.4
vardas88104    pavarde88104    7.08
vardas88105    pavarde88105    7.12
vardas88107    pavarde88107    6.32
vardas88108    pavarde88108    7.68
vardas88110    pavarde88110     5.6
vardas88114    pavarde88114    6.28
vardas88116    pavarde88116    8.88
vardas88117    pavarde88117    6.32
vardas88118    pavarde88118    5.92
vardas88119    pavarde88119     5.6
vardas88120    pavarde88120    5.76
vardas88121    pavarde88121    7.72
vardas88122    pavarde88122    6.64
vardas88125    pavarde88125    6.08
vardas88126    pavarde88126    7.56
vardas88128    pavarde88128    6.16
vardas88130    pavarde88130     6.2
vardas88132    pavarde88132    5.88
vardas88133    pavarde88133       7
vardas88137    pavarde88137    6.44
vardas88138    pavarde88138    5.68
vardas88140    pavarde88140     6.4
vardas88142    pavarde88142    7.36
vardas88145    pavarde88145    7.32
vardas88147    pavarde88147    9.04
vardas88149    pavarde88149    6.36
vardas88150    pavarde88150    6.96
vardas88152    pavarde88152    6.28
vardas88154    pavarde88154    5.16
vardas88155    pavarde88155    5.88
vardas88156    pavarde88156    8.52
vardas88157    pavarde88157    7.56
vardas88158    pavarde88158     8.6
vardas88159    pavarde88159    8.96
vardas88160    pavarde88160    6.24
vardas88162    pavarde88162    8.88
vardas88164    pavarde88164    7.68
vardas88166    pavarde88166    7.92
vardas88168    pavarde88168    6.52
vardas88172    pavarde88172    5.72
vardas88179    pavarde88179    6.12
vardas88180    pavarde88180     5.4
vardas88181    pavarde88181    7.84
vardas88185    pavarde88185    5.72
vardas88186    pavarde88186    6.28
vardas88188    pavarde88188    7.76
vardas88189    pavarde88189     6.8
vardas88190    pavarde88190     5.4
vardas88191    pavarde88191    8.56
vardas88192    pavarde88192    5.36
vardas88193    pavarde88193    7.04
vardas88194    pavarde88194    6.44
vardas88196    pavarde88196       8
vardas88197    pavarde88197     5.2
vardas88198    pavarde88198    6.28
vardas88199    pavarde88199    5.36
vardas88201    pavarde88201    6.24
vardas88203    pavarde88203       8
vardas88205    pavarde88205    5.68
vardas88211    pavarde88211    6.76
vardas88213    pavarde88213    6.12
vardas88216    pavarde88216    5.72
vardas88217    pavarde88217    6.84
vardas88218    pavarde88218     6.6
vardas88225    pavarde88225     8.4
vardas88226    pavarde88226    6.92
vardas88228    pavarde88228       7
vardas88229    pavarde88229    5.08
vardas88233    pavarde88233    5.32
vardas88234    pavarde88234       6
vardas88237    pavarde88237    6.76
vardas88238    pavarde88238    7.44
vardas88240    pavarde88240       7
vardas88241    pavarde88241    8.24
vardas88244    pavarde88244    5.16
vardas88246    pavarde88246    5.64
vardas88247    pavarde88247       5
vardas88248    pavarde88248    7.32
vardas88249    pavarde88249    6.72
vardas88250    pavarde88250    7.08
vardas88254    pavarde88254    8.32
vardas88256    pavarde88256    6.56
vardas88257    pavarde88257    6.24
vardas88258    pavarde88258    7.32
vardas88259    pavarde88259    5.36
vardas88260    pavarde88260     5.2
vardas88261    pavarde88261    5.08
vardas88263    pavarde88263    7.16
vardas88264    pavarde88264    5.32
vardas88265    pavarde88265    7.08
vardas88266    pavarde88266    5.76
vardas88268    pavarde88268    8.08
vardas88270    pavarde88270    5.52
vardas88272    pavarde88272     6.4
vardas88273    pavarde88273    7.84
vardas88275    pavarde88275    6.24
vardas88278    pavarde88278    8.32
vardas88279    pavarde88279    7.16
vardas88283    pavarde88283    7.36
vardas88284    pavarde88284    7.08
vardas88285    pavarde88285    6.32
vardas88286    pavarde88286    7.88
vardas88288    pavarde88288    6.12
vardas88289    pavarde88289    7.04
vardas88290    pavarde88290    7.16
vardas88293    pavarde88293     8.8
vardas88294    pavarde88294     5.2
vardas88296    pavarde88296    5.76
vardas88297    pavarde88297     6.8
vardas88298    pavarde88298    5.24
vardas88299    pavarde88299    6.76
vardas88301    pavarde88301    7.64
vardas88302    pavarde88302    6.96
vardas88304    pavarde88304    7.68
vardas88305    pavarde88305    6.08
vardas88306    pavarde88306    8.16
vardas88307    pavarde88307    8.72
vardas88309    pavarde88309    5.24
vardas88310    pavarde88310       9
vardas88311    pavarde88311    5.68
vardas88315    pavarde88315    5.36
vardas88317    pavarde88317    7.04
vardas88318    pavarde88318    6.88
vardas88319    pavarde88319    6.28
vardas88320    pavarde88320    7.28
vardas88321    pavarde88321     7.6
vardas88322    pavarde88322    8.12
vardas88323    pavarde88323    6.92
vardas88324    pavarde88324    5.72
vardas88325    pavarde88325    7.92
vardas88326    pavarde88326    7.04
vardas88329    pavarde88329    6.16
vardas88330    pavarde88330    7.56
vardas88331    pavarde88331    7.08
vardas88332    pavarde88332    8.72
vardas88333    pavarde88333     7.4
vardas88334    pavarde88334    7.84
vardas88342    pavarde88342    5.64
vardas88344    pavarde88344    5.44
vardas88345    pavarde88345    5.16
vardas88346    pavarde88346     8.4
vardas88347    pavarde88347    8.24
vardas88348    pavarde88348    6.48
vardas88351    pavarde88351    7.32
vardas88353    pavarde88353    5.32
vardas88356    pavarde88356    5.64
vardas88357    pavarde88357    6.32
vardas88360    pavarde88360    6.52
vardas88361    pavarde88361    5.88
vardas88362    pavarde88362    6.56
vardas88363    pavarde88363    7.28
vardas88365    pavarde88365    6.92
vardas88367    pavarde88367       8
vardas88368    pavarde88368    9.12
vardas88369    pavarde88369    6.28
vardas88370    pavarde88370    8.32
vardas88371    pavarde88371    7.88
vardas88372    pavarde88372    7.72
vardas88373    pavarde88373    8.08
vardas88374    pavarde88374       5
vardas88376    pavarde88376    5.96
vardas88379    pavarde88379    6.68
vardas88380    pavarde88380    6.12
vardas88381    pavarde88381    7.68
vardas88382    pavarde88382     7.4
vardas88383    pavarde88383    7.28
vardas88385    pavarde88385    7.04
vardas88386    pavarde88386     7.4
vardas88387    pavarde88387    5.12
vardas88388    pavarde88388    7.16
vardas88389    pavarde88389    8.28
vardas88390    pavarde88390    8.36
vardas88393    pavarde88393    7.36
vardas88394    pavarde88394    6.64
vardas88395    pavarde88395    7.88
vardas88396    pavarde88396    6.68
vardas88400    pavarde88400    5.24
vardas88401    pavarde88401    5.52
vardas88402    pavarde88402    6.88
vardas88403    pavarde88403    5.24
vardas88405    pavarde88405    6.96
vardas88406    pavarde88406    7.72
vardas88407    pavarde88407    8.32
vardas88408    pavarde88408    6.96
vardas88410    pavarde88410     7.4
vardas88411    pavarde88411    7.04
vardas88412    pavarde88412    7.72
vardas88413    pavarde88413    6.92
vardas88415    pavarde88415    6.88
vardas88419    pavarde88419    6.16
vardas88421    pavarde88421    7.76
vardas88423    pavarde88423     8.4
vardas88424    pavarde88424    7.24
vardas88427    pavarde88427    7.44
vardas88428    pavarde88428     5.6
vardas88430    pavarde88430    6.88
vardas88431    pavarde88431    7.12
vardas88432    pavarde88432    7.48
vardas88436    pavarde88436    5.28
vardas88437    pavarde88437     6.2
vardas88440    pavarde88440    5.32
vardas88441    pavarde88441    7.56
vardas88442    pavarde88442    5.68
vardas88443    pavarde88443     5.4
vardas88444    pavarde88444    7.96
vardas88449    pavarde88449    7.04
vardas88450    pavarde88450    6.92
vardas88451    pavarde88451    6.96
vardas88453    pavarde88453    6.64
vardas88454    pavarde88454    6.08
vardas88455    pavarde88455     7.8
vardas88456    pavarde88456    7.28
vardas88457    pavarde88457     7.6
vardas88462    pavarde88462    6.04
vardas88463    pavarde88463    9.36
vardas88464    pavarde88464    5.12
vardas88465    pavarde88465    7.32
vardas88466    pavarde88466       6
vardas88468    pavarde88468     5.2
vardas88471    pavarde88471    5.52
vardas88473    pavarde88473    7.04
vardas88474    pavarde88474    7.76
vardas88475    pavarde88475    7.48
vardas88476    pavarde88476    6.84
vardas88477    pavarde88477    7.08
vardas88478    pavarde88478    6.76
vardas88482    pavarde88482     7.4
vardas88485    pavarde88485    7.36
vardas88488    pavarde88488    7.36
vardas88489    pavarde88489    6.48
vardas88490    pavarde88490     6.2
vardas88493    pavarde88493    7.52
vardas88496    pavarde88496    6.84
vardas88497    pavarde88497    5.16
vardas88499    pavarde88499    7.76
vardas88503    pavarde88503     7.2
vardas88504    pavarde88504    6.48
vardas88505    pavarde88505    6.08
vardas88506    pavarde88506    7.48
vardas88507    pavarde88507    6.16
vardas88508    pavarde88508    8.16
vardas88509    pavarde88509    5.04
vardas88510    pavarde88510    7.52
vardas88511    pavarde88511    6.32
vardas88512    pavarde88512     7.2
vardas88514    pavarde88514    6.84
vardas88515    pavarde88515    6.48
vardas88516    pavarde88516    7.52
vardas88517    pavarde88517     5.8
vardas88520    pavarde88520    5.24
vardas88521    pavarde88521    8.16
vardas88522    pavarde88522     6.4
vardas88523    pavarde88523     6.6
vardas88526    pavarde88526       6
vardas88527    pavarde88527    6.16
vardas88528    pavarde88528    6.76
