Vardas         Pavarde        Galutinis (vid.)
vardas81771    pavarde81771    3.84
vardas81774    pavarde81774     3.6
vardas81775    pavarde81775    3.28
vardas81780    pavarde81780    4.88
vardas81781    pavarde81781    2.76
vardas81783    pavarde81783    3.92
vardas81789    pavarde81789    4.52
vardas81791    pavarde81791    4.92
vardas81792    pavarde81792    4.08
vardas81793    pavarde81793    2.36
vardas81794    pavarde81794    4.52
vardas81796    pavarde81796     4.2
vardas81797    pavarde81797     2.2
vardas81798    pavarde81798    4.08
vardas81799    pavarde81799    3.68
vardas81800    pavarde81800    2.84
vardas81801    pavarde81801    3.04
vardas81802    pavarde81802    4.16
vardas81803    pavarde81803    4.96
vardas81807    pavarde81807       4
vardas81809    pavarde81809    3.44
vardas81811    pavarde81811    4.96
vardas81813    pavarde81813    3.92
vardas81814    pavarde81814    4.16
vardas81815    pavarde81815    4.92
vardas81818    pavarde81818    2.92
vardas81820    pavarde81820    4.68
vardas81821    pavarde81821    4.72
vardas81826    pavarde81826    4.96
vardas81832    pavarde81832    2.64
vardas81833    pavarde81833     3.6
vardas81841    pavarde81841    3.28
vardas81845    pavarde81845     4.6
vardas81846    pavarde81846    4.92
vardas81851    pavarde81851     3.4
vardas81852    pavarde81852    3.88
vardas81853    pavarde81853       3
vardas81855    pavarde81855     2.4
vardas81857    pavarde81857    3.64
vardas81858    pavarde81858     4.8
vardas81859    pavarde81859    2.92
vardas81861    pavarde81861    2.28
vardas81863    pavarde81863     4.2
vardas81865    pavarde81865     4.4
vardas81866    pavarde81866    4.36
vardas81867    pavarde81867    2.28
vardas81868    pavarde81868       3
vardas81869    pavarde81869    3.24
vardas81871    pavarde81871    2.56
vardas81876    pavarde81876    4.24
vardas81878    pavarde81878     4.4
vardas81879    pavarde81879     2.6
vardas81883    pavarde81883    3.32
vardas81888    pavarde81888    3.64
vardas81889    pavarde81889    2.52
vardas81890    pavarde81890     4.8
vardas81891    pavarde81891    4.08
vardas81893    pavarde81893    4.44
vardas81896    pavarde81896    2.56
vardas81897    pavarde81897    2.88
vardas81898    pavarde81898    4.56
vardas81900    pavarde81900       3
vardas81901    pavarde81901    4.72
vardas81903    pavarde81903    4.68
vardas81904    pavarde81904    3.48
vardas81907    pavarde81907    3.24
vardas81909    pavarde81909    3.96
vardas81915    pavarde81915    2.92
vardas81919    pavarde81919     3.6
vardas81922    pavarde81922       3
vardas81923    pavarde81923    2.04
vardas81924    pavarde81924    3.44
vardas81925    pavarde81925    4.76
vardas81926    pavarde81926    3.52
vardas81929    pavarde81929    2.96
vardas81931    pavarde81931    2.92
vardas81932    pavarde81932    2.68
vardas81934    pavarde81934    4.24
vardas81936    pavarde81936    4.76
vardas81938    pavarde81938     2.8
vardas81942    pavarde81942    2.84
vardas81943    pavarde81943    1.72
vardas81947    pavarde81947    4.04
vardas81948    pavarde81948    2.48
vardas81949    pavarde81949    4.92
vardas81950    pavarde81950    4.76
vardas81951    pavarde81951    3.96
vardas81954    pavarde81954    4.44
vardas81957    pavarde81957    4.36
vardas81960    pavarde81960    4.04
vardas81961    pavarde81961    3.24
vardas81963    pavarde81963    4.48
vardas81964    pavarde81964    4.48
vardas81966    pavarde81966     4.6
vardas81968    pavarde81968    2.64
vardas81970    pavarde81970     4.4
vardas81973    pavarde81973    3.96
vardas81974    pavarde81974    3.56
vardas81978    pavarde81978    2.68
vardas81979    pavarde81979       4
vardas81980    pavarde81980     4.4
vardas81981    pavarde81981    4.84
vardas81985    pavarde81985    4.28
vardas81990    pavarde81990     4.4
vardas81991    pavarde81991    2.04
vardas81992    pavarde81992    3.16
vardas81995    pavarde81995       3
vardas81996    pavarde81996    4.16
vardas82001    pavarde82001    3.28
vardas82003    pavarde82003    3.28
vardas82004    pavarde82004    4.36
vardas82007    pavarde82007    3.72
vardas82010    pavarde82010    2.88
vardas82012    pavarde82012    3.36
vardas82013    pavarde82013    4.68
vardas82014    pavarde82014    3.04
vardas82016    pavarde82016    2.96
vardas82018    pavarde82018    3.56
vardas82020    pavarde82020     4.8
vardas82022    pavarde82022    3.08
vardas82030    pavarde82030    4.92
vardas82032    pavarde82032    3.48
vardas82037    pavarde82037    3.76
vardas82039    pavarde82039    3.84
vardas82041    pavarde82041    4.24
vardas82046    pavarde82046     3.6
vardas82047    pavarde82047    3.32
vardas82055    pavarde82055    3.64
vardas82056    pavarde82056    4.92
vardas82061    pavarde82061    3.72
vardas82062    pavarde82062    4.96
vardas82065    pavarde82065    4.92
vardas82073    pavarde82073    3.48
vardas82075    pavarde82075    4.32
vardas82077    pavarde82077    2.76
vardas82079    pavarde82079    4.16
vardas82083    pavarde82083    2.68
vardas82084    pavarde82084    3.08
vardas82085    pavarde82085    3.92
vardas82088    pavarde82088    4.64
vardas82096    pavarde82096    2.28
vardas82105    pavarde82105    4.28
vardas82107    pavarde82107    3.56
vardas82108    pavarde82108    3.88
vardas82109    pavarde82109    3.64
vardas82110    pavarde82110    4.04
vardas82112    pavarde82112       4
vardas82116    pavarde82116    4.12
vardas82117    pavarde82117    4.36
vardas82118    pavarde82118    4.12
vardas82123    pavarde82123    3.08
vardas82124    pavarde82124    4.24
vardas82126    pavarde82126    4.52
vardas82130    pavarde82130    3.84
vardas82132    pavarde82132    2.28
vardas82133    pavarde82133    3.92
vardas82134    pavarde82134     3.8
vardas82136    pavarde82136    2.28
vardas82137    pavarde82137    3.24
vardas82138    pavarde82138    2.28
vardas82139    pavarde82139     4.6
vardas82140    pavarde82140    4.28
vardas82142    pavarde82142    4.72
vardas82147    pavarde82147     2.2
vardas82148    pavarde82148     3.2
vardas82152    pavarde82152     3.2
vardas82153    pavarde82153    3.52
vardas82154    pavarde82154    2.68
vardas82158    pavarde82158     3.4
vardas82160    pavarde82160    3.76
vardas82163    pavarde82163    4.68
vardas82179    pavarde82179    4.24
vardas82185    pavarde82185    4.52
vardas82187    pavarde82187    4.84
vardas82189    pavarde82189    4.52
vardas82190    pavarde82190    3.08
vardas82193    pavarde82193     3.4
vardas82196    pavarde82196     2.8
vardas82201    pavarde82201    2.56
vardas82202    pavarde82202    3.48
vardas82207    pavarde82207    4.16
vardas82208    pavarde82208     4.2
vardas82209    pavarde82209     4.8
vardas82210    pavarde82210     1.8
vardas82212    pavarde82212    4.52
vardas82214    pavarde82214    4.92
vardas82215    pavarde82215    2.44
vardas82217    pavarde82217    3.72
vardas82218    pavarde82218    4.92
vardas82224    pavarde82224    4.48
vardas82226    pavarde82226    3.08
vardas82228    pavarde82228    2.04
vardas82230    pavarde82230    3.44
vardas82234    pavarde82234    3.92
vardas82238    pavarde82238    3.76
vardas82239    pavarde82239    3.76
vardas82242    pavarde82242    3.44
vardas82249    pavarde82249    4.16
vardas82250    pavarde82250    3.88
vardas82252    pavarde82252    2.76
vardas82257    pavarde82257    3.24
vardas82259    pavarde82259    4.48
vardas82262    pavarde82262     2.2
vardas82266    pavarde82266    4.48
vardas82267    pavarde82267     4.8
vardas82270    pavarde82270    4.24
vardas82274    pavarde82274    4.28
vardas82275    pavarde82275     3.6
vardas82276    pavarde82276    3.04
vardas82280    pavarde82280    3.64
vardas82283    pavarde82283     3.6
vardas82285    pavarde82285    2.44
vardas82288    pavarde82288    1.72
vardas82289    pavarde82289     3.6
vardas82290    pavarde82290    3.56
vardas82296    pavarde82296    2.92
vardas82297    pavarde82297    4.52
vardas82299    pavarde82299    4.28
vardas82303    pavarde82303    2.48
vardas82307    pavarde82307    4.24
vardas82308    pavarde82308    1.48
vardas82309    pavarde82309    2.92
vardas82310    pavarde82310    2.44
vardas82312    pavarde82312    4.32
vardas82314    pavarde82314    4.28
vardas82316    pavarde82316     3.8
vardas82317    pavarde82317    3.92
vardas82318    pavarde82318    3.76
vardas82319    pavarde82319    2.48
vardas82321    pavarde82321    4.24
vardas82323    pavarde82323    2.76
vardas82328    pavarde82328    4.44
vardas82329    pavarde82329    3.08
vardas82330    pavarde82330    3.92
vardas82332    pavarde82332    2.48
vardas82333    pavarde82333    3.64
vardas82336    pavarde82336    3.76
vardas82340    pavarde82340    3.96
vardas82342    pavarde82342     4.6
vardas82344    pavarde82344    4.16
vardas82347    pavarde82347    3.72
vardas82348    pavarde82348    3.72
vardas82349    pavarde82349    2.52
vardas82351    pavarde82351    4.76
vardas82353    pavarde82353    4.16
vardas82357    pavarde82357    3.84
vardas82358    pavarde82358    2.68
vardas82361    pavarde82361    3.88
vardas82365    pavarde82365    3.88
vardas82366    pavarde82366    4.68
vardas82367    pavarde82367    3.12
vardas82371    pavarde82371    2.52
vardas82372    pavarde82372    4.28
vardas82374    pavarde82374     3.8
vardas82375    pavarde82375    3.44
vardas82376    pavarde82376     2.6
vardas82377    pavarde82377     2.6
vardas82381    pavarde82381    3.68
vardas82385    pavarde82385    3.84
vardas82390    pavarde82390     3.6
vardas82391    pavarde82391     3.4
vardas82393    pavarde82393    2.28
vardas82396    pavarde82396     3.4
vardas82401    pavarde82401    3.24
vardas82402    pavarde82402    3.76
vardas82404    pavarde82404    4.48
vardas82407    pavarde82407    4.96
vardas82409    pavarde82409    3.16
vardas82410    pavarde82410    4.28
vardas82414    pavarde82414    2.12
vardas82416    pavarde82416    4.36
vardas82419    pavarde82419    2.04
vardas82420    pavarde82420    4.24
vardas82421    pavarde82421    2.84
vardas82423    pavarde82423     4.8
vardas82426    pavarde82426    3.72
vardas82427    pavarde82427    4.56
vardas82428    pavarde82428     3.6
vardas82430    pavarde82430    3.96
vardas82432    pavarde82432    4.48
vardas82433    pavarde82433    2.68
vardas82436    pavarde82436    4.16
vardas82437    pavarde82437    3.56
vardas82441    pavarde82441    4.36
vardas82443    pavarde82443    1.96
vardas82447    pavarde82447    4.48
vardas82454    pavarde82454    2.68
vardas82458    pavarde82458    3.52
vardas82459    pavarde82459     4.2
vardas82461    pavarde82461    3.92
vardas82463    pavarde82463     2.6
vardas82465    pavarde82465    4.16
vardas82467    pavarde82467    1.88
vardas82468    pavarde82468    3.88
vardas82469    pavarde82469    4.04
vardas82470    pavarde82470       3
vardas82472    pavarde82472    4.32
vardas82474    pavarde82474    4.68
vardas82475    pavarde82475    2.44
vardas82477    pavarde82477    4.24
vardas82482    pavarde82482    4.96
vardas82485    pavarde82485    4.96
vardas82491    pavarde82491    3.96
vardas82499    pavarde82499    2.36
vardas82500    pavarde82500    2.56
vardas82505    pavarde82505     3.8
vardas82511    pavarde82511    4.24
vardas82512    pavarde82512    2.36
vardas82515    pavarde82515    3.28
vardas82519    pavarde82519    4.32
vardas82521    pavarde82521    3.96
vardas82522    pavarde82522    3.48
vardas82523    pavarde82523    3.12
vardas82525    pavarde82525     4.2
vardas82533    pavarde82533    2.28
vardas82535    pavarde82535    4.84
vardas82538    pavarde82538    3.68
vardas82539    pavarde82539    4.68
vardas82545    pavarde82545    4.92
vardas82547    pavarde82547    4.28
vardas82548    pavarde82548    4.68
vardas82550    pavarde82550    3.84
vardas82553    pavarde82553    4.04
vardas82555    pavarde82555    2.44
vardas82556    pavarde82556    2.12
vardas82559    pavarde82559     2.2
vardas82561    pavarde82561    2.84
vardas82564    pavarde82564    3.56
vardas82567    pavarde82567    3.04
vardas82569    pavarde82569     4.8
vardas82570    pavarde82570    2.92
vardas82574    pavarde82574       3
vardas82583    pavarde82583    3.12
vardas82594    pavarde82594    2.56
vardas82597    pavarde82597    4.28
vardas82599    pavarde82599    3.76
vardas82600    pavarde82600    4.52
vardas82602    pavarde82602    3.68
vardas82605    pavarde82605     4.4
vardas82610    pavarde82610    3.48
vardas82617    pavarde82617     2.8
vardas82618    pavarde82618    2.28
vardas82619    pavarde82619    3.32
vardas82620    pavarde82620    4.64
vardas82623    pavarde82623    2.44
vardas82629    pavarde82629    3.36
vardas82634    pavarde82634    3.52
vardas82635    pavarde82635    4.96
vardas82640    pavarde82640    4.32
vardas82643    pavarde82643    3.92
vardas82644    pavarde82644    4.68
vardas82650    pavarde82650    4.56
vardas82651    pavarde82651    4.52
vardas82654    pavarde82654     3.8
vardas82657    pavarde82657    3.64
vardas82658    pavarde82658    4.72
vardas82659    pavarde82659    3.28
vardas82662    pavarde82662    4.44
vardas82664    pavarde82664    4.68
vardas82668    pavarde82668    2.36
vardas82669    pavarde82669    3.48
vardas82673    pavarde82673    3.24
vardas82680    pavarde82680     4.8
vardas82681    pavarde82681    2.84
vardas82683    pavarde82683     3.4
vardas82685    pavarde82685    3.36
vardas82686    pavarde82686    3.76
vardas82687    pavarde82687    3.24
vardas82690    pavarde82690     4.4
vardas82691    pavarde82691    3.32
vardas82692    pavarde82692    4.96
vardas82698    pavarde82698    3.08
vardas82701    pavarde82701    2.36
vardas82702    pavarde82702    3.44
vardas82707    pavarde82707    3.16
vardas82708    pavarde82708    2.24
vardas82712    pavarde82712    3.08
vardas82714    pavarde82714    4.48
vardas82716    pavarde82716    2.92
vardas82718    pavarde82718    3.76
vardas82721    pavarde82721    2.96
vardas82722    pavarde82722    4.28
vardas82723    pavarde82723     3.6
vardas82725    pavarde82725    3.44
vardas82727    pavarde82727    3.28
vardas82728    pavarde82728     3.6
vardas82729    pavarde82729     4.6
vardas82730    pavarde82730     3.4
vardas82731    pavarde82731    4.04
vardas82733    pavarde82733    2.28
vardas82734    pavarde82734    4.36
vardas82735    pavarde82735    4.32
